"counts","sp","ia.ind","il.ind","mi.ind","oh.ind","year.cov","week.cov","site.cov","county.cov","survey.cov","data.set"
0,"Black Swallowtail",0,1,0,0,1,3,297,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,1,3,299,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,1,3,300,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,1,3,323,7,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,1,3,331,7,1.09861228866811,"Illinois"
0,"Black Swallowtail",0,1,0,0,1,3,332,7,0.693147180559945,"Illinois"
1,"Black Swallowtail",0,1,0,0,1,3,337,7,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,1,3,348,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,1,3,349,19,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,1,3,350,14,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,1,3,351,7,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,1,3,352,10,0,"Illinois"
2,"Black Swallowtail",0,1,0,0,1,3,354,25,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,1,3,366,7,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,1,3,374,25,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,1,3,376,7,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,1,3,377,7,0,"Illinois"
0,"Black Swallowtail",1,0,0,0,2,3,112,66,0,"Iowa"
0,"Black Swallowtail",1,0,0,0,2,3,113,66,0,"Iowa"
2,"Black Swallowtail",0,1,0,0,2,3,166,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,2,3,167,7,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,2,3,168,19,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,2,3,172,5,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,2,3,177,7,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,2,3,180,7,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,2,3,184,7,0.693147180559945,"Illinois"
0,"Black Swallowtail",0,1,0,0,2,3,188,7,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,2,3,196,12,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,2,3,197,21,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,2,3,200,19,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,2,3,206,7,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,2,3,210,14,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,2,3,211,25,0.693147180559945,"Illinois"
0,"Black Swallowtail",0,1,0,0,2,3,212,7,0.693147180559945,"Illinois"
0,"Black Swallowtail",0,1,0,0,2,3,221,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,2,3,227,14,0.693147180559945,"Illinois"
10,"Black Swallowtail",0,1,0,0,2,3,230,25,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,2,3,231,25,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,2,3,232,25,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,2,3,234,25,0,"Illinois"
4,"Black Swallowtail",0,1,0,0,2,3,235,25,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,2,3,243,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,2,3,246,7,0.693147180559945,"Illinois"
0,"Black Swallowtail",0,1,0,0,2,3,255,25,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,2,3,256,14,0.693147180559945,"Illinois"
0,"Black Swallowtail",0,1,0,0,2,3,259,7,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,2,3,260,9,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,2,3,262,19,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,2,3,263,7,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,2,3,264,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,2,3,265,7,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,2,3,268,10,0,"Illinois"
1,"Black Swallowtail",0,1,0,0,2,3,269,10,0.693147180559945,"Illinois"
0,"Black Swallowtail",0,1,0,0,2,3,270,19,0.693147180559945,"Illinois"
0,"Black Swallowtail",0,1,0,0,2,3,274,24,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,2,3,276,7,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,2,3,277,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,2,3,278,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,2,3,282,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,2,3,283,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,2,3,302,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,2,3,303,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,2,3,306,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,2,3,308,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,2,3,331,7,1.09861228866811,"Illinois"
0,"Black Swallowtail",0,1,0,0,2,3,332,7,0.693147180559945,"Illinois"
0,"Black Swallowtail",0,1,0,0,2,3,337,7,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,2,3,348,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,2,3,353,19,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,2,3,368,7,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,2,3,371,7,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,2,3,374,25,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,2,3,376,7,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,2,3,377,7,1.09861228866811,"Illinois"
0,"Black Swallowtail",0,1,0,0,2,3,414,38,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,2,3,423,38,0,"Illinois"
0,"Black Swallowtail",1,0,0,0,3,3,112,66,0,"Iowa"
0,"Black Swallowtail",1,0,0,0,3,3,113,66,0,"Iowa"
0,"Black Swallowtail",1,0,0,0,3,3,116,60,0,"Iowa"
0,"Black Swallowtail",1,0,0,0,3,3,126,49,0,"Iowa"
0,"Black Swallowtail",0,1,0,0,3,3,166,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,3,3,169,25,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,3,3,171,14,0,"Illinois"
5,"Black Swallowtail",0,1,0,0,3,3,172,5,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,3,3,174,7,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,3,3,177,7,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,3,3,182,7,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,3,3,184,7,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,3,3,187,14,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,3,3,188,7,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,3,3,190,12,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,3,3,195,19,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,3,3,196,12,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,3,3,197,21,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,3,3,201,14,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,3,3,202,14,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,3,3,203,15,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,3,3,204,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,3,3,210,14,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,3,3,211,25,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,3,3,217,7,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,3,3,224,14,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,3,3,228,25,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,3,3,230,25,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,3,3,233,25,0,"Illinois"
1,"Black Swallowtail",0,1,0,0,3,3,234,25,0.693147180559945,"Illinois"
0,"Black Swallowtail",0,1,0,0,3,3,239,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,3,3,240,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,3,3,243,10,0,"Illinois"
1,"Black Swallowtail",0,1,0,0,3,3,244,15,0,"Illinois"
4,"Black Swallowtail",0,1,0,0,3,3,249,7,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,3,3,250,7,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,3,3,253,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,3,3,255,25,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,3,3,256,14,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,3,3,258,19,0,"Illinois"
1,"Black Swallowtail",0,1,0,0,3,3,263,7,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,3,3,264,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,3,3,265,7,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,3,3,266,7,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,3,3,267,10,0,"Illinois"
1,"Black Swallowtail",0,1,0,0,3,3,269,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,3,3,270,19,0,"Illinois"
3,"Black Swallowtail",0,1,0,0,3,3,273,7,0.693147180559945,"Illinois"
0,"Black Swallowtail",0,1,0,0,3,3,274,24,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,3,3,276,7,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,3,3,278,10,0,"Illinois"
3,"Black Swallowtail",0,1,0,0,3,3,281,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,3,3,282,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,3,3,283,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,3,3,289,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,3,3,300,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,3,3,301,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,3,3,305,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,3,3,332,7,0,"Illinois"
1,"Black Swallowtail",0,1,0,0,3,3,337,7,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,3,3,362,7,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,3,3,373,14,0,"Illinois"
3,"Black Swallowtail",0,1,0,0,3,3,375,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,3,3,376,7,0,"Illinois"
0,"Black Swallowtail",1,0,0,0,4,3,116,60,0,"Iowa"
2,"Black Swallowtail",0,1,0,0,4,3,151,7,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,4,3,167,7,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,4,3,169,25,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,4,3,171,14,0.693147180559945,"Illinois"
0,"Black Swallowtail",0,1,0,0,4,3,175,12,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,4,3,177,7,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,4,3,184,7,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,4,3,187,14,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,4,3,195,19,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,4,3,196,12,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,4,3,211,25,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,4,3,218,25,0,"Illinois"
2,"Black Swallowtail",0,1,0,0,4,3,230,25,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,4,3,232,25,0,"Illinois"
1,"Black Swallowtail",0,1,0,0,4,3,233,25,0,"Illinois"
2,"Black Swallowtail",0,1,0,0,4,3,237,25,0,"Illinois"
1,"Black Swallowtail",0,1,0,0,4,3,242,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,4,3,246,7,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,4,3,248,7,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,4,3,255,25,0,"Illinois"
1,"Black Swallowtail",0,1,0,0,4,3,256,14,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,4,3,258,19,0,"Illinois"
1,"Black Swallowtail",0,1,0,0,4,3,259,7,0,"Illinois"
3,"Black Swallowtail",0,1,0,0,4,3,264,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,4,3,266,7,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,4,3,267,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,4,3,269,10,0,"Illinois"
1,"Black Swallowtail",0,1,0,0,4,3,270,19,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,4,3,272,7,0.693147180559945,"Illinois"
0,"Black Swallowtail",0,1,0,0,4,3,274,24,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,4,3,278,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,4,3,282,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,4,3,304,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,4,3,305,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,4,3,331,7,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,4,3,332,7,0,"Illinois"
5,"Black Swallowtail",0,1,0,0,4,3,337,7,0,"Illinois"
1,"Black Swallowtail",0,1,0,0,4,3,369,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,4,3,377,7,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,4,3,417,42,0,"Illinois"
11,"Black Swallowtail",0,1,0,0,4,3,421,42,0,"Illinois"
0,"Black Swallowtail",0,0,1,0,4,3,443,86,0,"Michigan"
0,"Black Swallowtail",0,1,0,0,4,3,663,154,0,"Illinois"
1,"Black Swallowtail",1,0,0,0,5,3,112,66,0,"Iowa"
0,"Black Swallowtail",1,0,0,0,5,3,114,66,0,"Iowa"
0,"Black Swallowtail",1,0,0,0,5,3,116,60,0,"Iowa"
0,"Black Swallowtail",1,0,0,0,5,3,126,49,0,"Iowa"
0,"Black Swallowtail",0,1,0,0,5,3,165,14,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,5,3,167,7,0,"Illinois"
2,"Black Swallowtail",0,1,0,0,5,3,171,14,0.693147180559945,"Illinois"
4,"Black Swallowtail",0,1,0,0,5,3,177,7,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,5,3,179,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,5,3,184,7,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,5,3,187,14,0,"Illinois"
2,"Black Swallowtail",0,1,0,0,5,3,191,12,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,5,3,198,12,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,5,3,201,14,0,"Illinois"
2,"Black Swallowtail",0,1,0,0,5,3,204,10,0.693147180559945,"Illinois"
0,"Black Swallowtail",0,1,0,0,5,3,211,25,0,"Illinois"
1,"Black Swallowtail",0,1,0,0,5,3,221,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,5,3,226,14,0.693147180559945,"Illinois"
1,"Black Swallowtail",0,1,0,0,5,3,228,25,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,5,3,230,25,0,"Illinois"
3,"Black Swallowtail",0,1,0,0,5,3,233,25,0,"Illinois"
3,"Black Swallowtail",0,1,0,0,5,3,235,25,0,"Illinois"
1,"Black Swallowtail",0,1,0,0,5,3,239,10,0,"Illinois"
1,"Black Swallowtail",0,1,0,0,5,3,242,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,5,3,243,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,5,3,246,7,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,5,3,252,14,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,5,3,256,14,0,"Illinois"
1,"Black Swallowtail",0,1,0,0,5,3,263,7,0,"Illinois"
1,"Black Swallowtail",0,1,0,0,5,3,264,10,0,"Illinois"
3,"Black Swallowtail",0,1,0,0,5,3,269,10,0,"Illinois"
1,"Black Swallowtail",0,1,0,0,5,3,270,19,0.693147180559945,"Illinois"
0,"Black Swallowtail",0,1,0,0,5,3,274,24,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,5,3,281,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,5,3,282,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,5,3,283,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,5,3,313,7,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,5,3,325,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,5,3,330,7,0.693147180559945,"Illinois"
0,"Black Swallowtail",0,1,0,0,5,3,331,7,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,5,3,332,7,0.693147180559945,"Illinois"
1,"Black Swallowtail",0,1,0,0,5,3,337,7,0,"Illinois"
1,"Black Swallowtail",0,1,0,0,5,3,369,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,5,3,377,7,0,"Illinois"
1,"Black Swallowtail",0,1,0,0,5,3,411,42,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,5,3,414,38,0,"Illinois"
1,"Black Swallowtail",0,1,0,0,5,3,423,38,0,"Illinois"
0,"Black Swallowtail",0,0,1,0,5,3,440,86,0,"Michigan"
1,"Black Swallowtail",0,0,1,0,5,3,444,86,0,"Michigan"
0,"Black Swallowtail",0,0,1,0,5,3,453,86,0,"Michigan"
0,"Black Swallowtail",0,0,1,0,5,3,457,86,0,"Michigan"
0,"Black Swallowtail",0,0,1,0,5,3,479,86,0,"Michigan"
0,"Black Swallowtail",0,0,1,0,5,3,484,100,0,"Michigan"
0,"Black Swallowtail",0,0,1,0,5,3,490,71,0,"Michigan"
0,"Black Swallowtail",1,0,0,0,6,3,112,66,0.693147180559945,"Iowa"
0,"Black Swallowtail",1,0,0,0,6,3,116,60,0,"Iowa"
0,"Black Swallowtail",1,0,0,0,6,3,126,49,0,"Iowa"
0,"Black Swallowtail",0,1,0,0,6,3,167,7,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,6,3,169,25,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,6,3,171,14,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,6,3,172,5,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,6,3,177,7,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,6,3,179,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,6,3,187,14,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,6,3,196,12,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,6,3,198,12,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,6,3,199,7,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,6,3,204,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,6,3,211,25,0,"Illinois"
1,"Black Swallowtail",0,1,0,0,6,3,219,19,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,6,3,222,14,0.693147180559945,"Illinois"
0,"Black Swallowtail",0,1,0,0,6,3,227,14,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,6,3,228,25,0,"Illinois"
2,"Black Swallowtail",0,1,0,0,6,3,236,25,0.693147180559945,"Illinois"
6,"Black Swallowtail",0,1,0,0,6,3,237,25,0,"Illinois"
2,"Black Swallowtail",0,1,0,0,6,3,242,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,6,3,243,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,6,3,244,15,0,"Illinois"
2,"Black Swallowtail",0,1,0,0,6,3,249,7,0,"Illinois"
1,"Black Swallowtail",0,1,0,0,6,3,251,7,0,"Illinois"
1,"Black Swallowtail",0,1,0,0,6,3,252,14,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,6,3,253,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,6,3,256,14,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,6,3,258,19,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,6,3,259,7,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,6,3,264,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,6,3,265,7,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,6,3,266,7,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,6,3,268,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,6,3,272,7,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,6,3,275,19,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,6,3,282,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,6,3,283,10,0,"Illinois"
2,"Black Swallowtail",0,1,0,0,6,3,285,19,0,"Illinois"
1,"Black Swallowtail",0,1,0,0,6,3,301,10,0,"Illinois"
1,"Black Swallowtail",0,1,0,0,6,3,302,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,6,3,313,7,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,6,3,314,7,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,6,3,337,7,0,"Illinois"
1,"Black Swallowtail",0,1,0,0,6,3,410,38,0.693147180559945,"Illinois"
1,"Black Swallowtail",0,1,0,0,6,3,413,42,0,"Illinois"
4,"Black Swallowtail",0,1,0,0,6,3,415,42,0.693147180559945,"Illinois"
0,"Black Swallowtail",0,1,0,0,6,3,417,42,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,6,3,418,38,0.693147180559945,"Illinois"
0,"Black Swallowtail",0,1,0,0,6,3,419,36,0,"Illinois"
1,"Black Swallowtail",0,1,0,0,6,3,421,42,0,"Illinois"
1,"Black Swallowtail",0,1,0,0,6,3,422,38,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,6,3,423,38,0,"Illinois"
1,"Black Swallowtail",0,0,1,0,6,3,440,86,0,"Michigan"
1,"Black Swallowtail",0,0,1,0,6,3,441,86,0.693147180559945,"Michigan"
0,"Black Swallowtail",0,0,1,0,6,3,442,86,0,"Michigan"
0,"Black Swallowtail",0,0,1,0,6,3,446,86,0.693147180559945,"Michigan"
0,"Black Swallowtail",0,0,1,0,6,3,451,100,0,"Michigan"
0,"Black Swallowtail",0,0,1,0,6,3,452,86,0,"Michigan"
0,"Black Swallowtail",0,0,1,0,6,3,454,86,0,"Michigan"
0,"Black Swallowtail",0,0,1,0,6,3,456,86,0,"Michigan"
1,"Black Swallowtail",0,0,1,0,6,3,459,86,0,"Michigan"
0,"Black Swallowtail",0,0,1,0,6,3,460,77,0,"Michigan"
0,"Black Swallowtail",0,0,1,0,6,3,462,86,0.693147180559945,"Michigan"
0,"Black Swallowtail",0,0,1,0,6,3,463,87,0,"Michigan"
0,"Black Swallowtail",0,0,1,0,6,3,469,95,0,"Michigan"
0,"Black Swallowtail",0,0,1,0,6,3,477,86,0,"Michigan"
0,"Black Swallowtail",0,0,1,0,6,3,478,86,0,"Michigan"
0,"Black Swallowtail",0,0,1,0,6,3,484,100,0,"Michigan"
0,"Black Swallowtail",0,0,1,0,6,3,490,71,0.693147180559945,"Michigan"
1,"Black Swallowtail",0,0,1,0,6,3,500,86,0,"Michigan"
0,"Black Swallowtail",1,0,0,0,7,3,112,66,0,"Iowa"
0,"Black Swallowtail",1,0,0,0,7,3,117,66,0,"Iowa"
0,"Black Swallowtail",1,0,0,0,7,3,121,64,0,"Iowa"
1,"Black Swallowtail",1,0,0,0,7,3,122,66,0.693147180559945,"Iowa"
0,"Black Swallowtail",1,0,0,0,7,3,123,66,0,"Iowa"
0,"Black Swallowtail",1,0,0,0,7,3,126,49,0,"Iowa"
0,"Black Swallowtail",1,0,0,0,7,3,127,66,0,"Iowa"
0,"Black Swallowtail",0,1,0,0,7,3,165,14,0,"Illinois"
1,"Black Swallowtail",0,1,0,0,7,3,167,7,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,7,3,171,14,0,"Illinois"
1,"Black Swallowtail",0,1,0,0,7,3,172,5,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,7,3,187,14,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,7,3,201,14,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,7,3,202,14,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,7,3,204,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,7,3,209,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,7,3,211,25,0,"Illinois"
1,"Black Swallowtail",0,1,0,0,7,3,214,14,0,"Illinois"
1,"Black Swallowtail",0,1,0,0,7,3,216,14,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,7,3,220,25,0,"Illinois"
1,"Black Swallowtail",0,1,0,0,7,3,231,25,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,7,3,239,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,7,3,244,15,0,"Illinois"
1,"Black Swallowtail",0,1,0,0,7,3,249,7,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,7,3,256,14,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,7,3,260,9,0,"Illinois"
2,"Black Swallowtail",0,1,0,0,7,3,264,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,7,3,268,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,7,3,269,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,7,3,272,7,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,7,3,275,19,0,"Illinois"
1,"Black Swallowtail",0,1,0,0,7,3,279,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,7,3,282,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,7,3,284,7,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,7,3,291,10,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,7,3,311,7,0,"Illinois"
1,"Black Swallowtail",0,1,0,0,7,3,312,12,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,7,3,313,7,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,7,3,315,14,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,7,3,318,7,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,7,3,320,14,0,"Illinois"
2,"Black Swallowtail",0,1,0,0,7,3,410,38,0,"Illinois"
2,"Black Swallowtail",0,1,0,0,7,3,411,42,0,"Illinois"
1,"Black Swallowtail",0,1,0,0,7,3,414,38,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,7,3,415,42,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,7,3,416,42,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,7,3,417,42,0,"Illinois"
1,"Black Swallowtail",0,1,0,0,7,3,422,38,0,"Illinois"
0,"Black Swallowtail",0,1,0,0,7,3,423,38,0,"Illinois"
0,"Black Swallowtail",0,0,1,0,7,3,441,86,0,"Michigan"
0,"Black Swallowtail",0,0,1,0,7,3,446,86,0,"Michigan"
0,"Black Swallowtail",0,0,1,0,7,3,451,100,0,"Michigan"
0,"Black Swallowtail",0,0,1,0,7,3,452,86,0,"Michigan"
0,"Black Swallowtail",0,0,1,0,7,3,453,86,0,"Michigan"
0,"Black Swallowtail",0,0,1,0,7,3,456,86,0,"Michigan"
0,"Black Swallowtail",0,0,1,0,7,3,462,86,0,"Michigan"
0,"Black Swallowtail",0,0,1,0,7,3,463,87,0,"Michigan"
0,"Black Swallowtail",0,0,1,0,7,3,478,86,0,"Michigan"
0,"Black Swallowtail",0,0,1,0,7,3,483,87,0,"Michigan"
0,"Black Swallowtail",0,0,1,0,7,3,486,85,0,"Michigan"
0,"Black Swallowtail",0,0,1,0,7,3,488,86,0.693147180559945,"Michigan"
